paper_id,work_id,title,year,mechanism,release_package_score_0_to_4,release_package_tier,mentions_huggingface_link,mentions_github_link,has_code_or_scripts_signal,has_model_checkpoint_or_adapter_signal,has_data_or_evaluation_asset_signal,has_recipe_or_pipeline_signal,has_stated_release_or_partial_signal,has_multiple_asset_or_complete_recipe_signal
tcpaper_42cf33023c09,work_c3cc8548c89b,Speech-based Slot Filling using Large Language Models,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_ea924ce76fc4,work_37120d65a5b6,C o LA : Collaborative Low-Rank Adaptation,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_efeda9b6ffa4,work_5eb81807ff34,BitStack: Any-Size Compression of Large Language Models in Variable Memory Environments,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_337707f87cd1,work_8e3fa600c999,Towards Economical Inference: Enabling D eep S eek’s Multi-Head Latent Attention in Any Transformer-based LLM s,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_c773eaff3d76,work_5daa86bdfc09,Phi-4-Mini-Reasoning: Exploring the Limits of Small Reasoning Language Models in Math,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_a043686e5511,work_ad2d3d0a3dbc,MI-PRUN: Optimize Large Language Model Pruning via Mutual Information,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_2569bdc751e6,work_d39b7efa6f86,Efficient Financial Fraud Detection on Mobile Devices Using Lightweight Large Language Models,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_e9abc7549aca,work_7e9956826b28,Outlier-Safe Pre-Training for Robust 4-Bit Quantization of Large Language Models,2025,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_8079d5a98137,work_aa88ac3e28c2,Memory-Efficient LLM Training with Online Subspace Descent,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_785b5fb904be,work_5d33f4045740,Learning to Compress Prompts with Gist Tokens,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_ce4343f2d859,work_da607bccb8be,Xai-driven knowledge distillation of large language models for efficient deployment on low-resource devices,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_0cc21744546b,work_ba56ddd73a18,QuantLRM: Quantization of Large Reasoning Models via Fine-Tuning Signals,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_38f394dfe538,work_22c98a32bafc,Scaling Up Summarization: Leveraging Large Language Models for Long Text Extractive Summarization,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_28060932aed7,work_e4d4bddb1e5c,Investigating Automatic Scoring and Feedback using Large Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1ad0ff9685f5,work_bde0c8d3c72d,CompactifAI: Extreme Compression of Large Language Models using Quantum-Inspired Tensor Networks,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_4e064865a10d,work_7ef515f8b171,Octo-planner: On-device Language Model for Planner-Action Agents,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_dbd445237e39,work_8237d162dedd,PPC-GPT: Federated Task-Specific Compression of Large Language Models via Pruning and Chain-of-Thought Distillation,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_ba10e08f5b79,work_da61b02aaf7d,PPC - GPT : Federated Task-Specific Compression of Large Language Models via Pruning and Chain-of-Thought Distillation,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_14ed5128a397,work_8ca1b10aa005,R o QL lama: A Lightweight R omanian Adapted Language Model,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_cea7b47f5b0d,work_e922e13a5564,RoQLlama: A Lightweight Romanian Adapted Language Model,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_97f218ca3ea1,work_6d14bc498ae5,SL lama: Parameter-Efficient Language Model Architecture for Enhanced Linguistic Competence Under Strict Data Constraints,2025,architecture,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_480eec26e37a,work_7f452d195d8b,Understanding the Effect of Model Compression on Social Bias in Large Language Models,2023,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
tcpaper_afa742553ad2,work_b1ced7f33147,Understanding the Effect of Model Compression on Social Bias in Large Language Models,2023,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
tcpaper_835307c42381,work_b74588f175cd,LM -Searcher: Cross-domain Neural Architecture Search with LLM s via Unified Numerical Encoding,2025,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_65c85ed34658,work_e08692051595,Revisiting Pruning vs Quantization for Small Language Models,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_12bf90c32b4d,work_55b8c5947223,Revisiting Pruning vs Quantization for Small Language Models,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_e97985fc3c44,work_2855c1b072e9,LLM-QAT: Data-Free Quantization Aware Training for Large Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_6ca8678e36eb,work_4448c9ad1b9c,LLaVA-MoD: Making LLaVA Tiny via MoE Knowledge Distillation,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_8b0391ea66e2,work_04037923455a,First-Order Error Matters: Accurate Compensation for Quantized Large Language Models,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_78559596db8f,work_0033c5eb2f0d,PiSSA: Principal Singular Values and Singular Vectors Adaptation of Large Language Models,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_fc4a383dd452,work_a3439e8a50b8,Activating Distributed Visual Region within LLM s for Efficient and Effective Vision-Language Training and Inference,2025,deployment_system,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_0372163e3608,work_7e600da7eb86,MERLOT: A Distilled LLM-based Mixture-of-Experts Framework for Scalable Encrypted Traffic Classification,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_63b3e1d92c1d,work_1d803f2d2c09,CPTQuant - A Novel Mixed Precision Post-Training Quantization Techniques for Large Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_6181fa78ecd0,work_14c295bb6f07,Q-Palette: Fractional-Bit Quantizers Toward Optimal Bit Allocation for Efficient LLM Deployment,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_79ee93302397,work_b696ccc5fbe8,A Survey of Techniques for Optimizing Transformer Inference,2023,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1aa464854614,work_a53496a06ada,PTQTP: Post-Training Quantization to Trit-Planes for Large Language Models,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_5385ddf79e73,work_30c3bb8d6137,MiniALBERT: Model Distillation via Parameter-Efficient Recursive Transformers,2023,distillation_compression,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
paper_1d7c54146d17,work_8b669da4ba6b,"Scaling Down, Serving Fast: Compressing and Deploying Efficient LLMs for Recommendation Systems",2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_15df187b7909,work_0a2dc86793be,FT - MDT : Extracting Decision Trees from Medical Texts via a Novel Low-rank Adaptation Method,2025,peft_adapter,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
tcpaper_1dd833ffdec6,work_e82512978623,Guiding Large Language Models to Post-Edit Machine Translation with Error Annotations,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_afe2f4616036,work_cbba3da7794b,SozKZ: Training Efficient Small Language Models for Kazakh from Scratch,2026,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_2a56ff893e8f,work_03a619416854,A Lightweight Mixture-of-Experts Neural Machine Translation Model with Stage-wise Training Strategy,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_3994f2c61b85,work_d97704b37172,Accurate LoRA-Finetuning Quantization of LLMs via Information Retention,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_edd01ce0ed95,work_9586f47dbe39,R ose L o RA : Row and Column-wise Sparse Low-rank Adaptation of Pre-trained Language Model for Knowledge Editing and Fine-tuning,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_133803671baa,work_09770bcb4877,Parameter-Efficient Hate Speech Detection: A Comprehensive Evaluation of LoRA-Adapted LLMs Across 18 Architectures,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_fdd3ff2de045,work_8bc0b0a86ec0,RoSA: Accurate Parameter-Efficient Fine-Tuning via Robust Adaptation,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_aef655f14f2a,work_c06e1ada397e,D e AR : Dual-Stage Document Reranking with Reasoning Agents via LLM Distillation,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_bfc7dfe3c40d,work_b0e4121d2b9b,RoSA: Accurate Parameter-Efficient Fine-Tuning via Robust Adaptation,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_1d9e3f246737,work_63d3e118b83d,L ex T empus: Enhancing Temporal Generalizability of Legal Language Models Through Dynamic Mixture of Experts,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_94488b21bf2f,work_94b4113823cf,BlockPruner: Fine-grained Pruning for Large Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_6d1c7f8bd7ed,work_7254ac4e39bc,Pedagogically-Inspired Data Synthesis for Language Model Knowledge Distillation,2026,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_ec308338c97e,work_dc952cd0b264,LLMEasyQuant: Scalable Quantization for Parallel and Distributed LLM Inference,2024,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_ca617c6f055b,work_a243e5aa55a6,Network Self-Configuration based on Fine-Tuned Small Language Models,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_0a226719c404,work_7a932d705178,Differentiable Model Scaling using Differentiable Topk,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_2a37de05a612,work_aa5a0f2d4bd2,Polypersona: Persona-Grounded LLM for Synthetic Survey Responses,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_7136a6aced00,work_bff566bd6365,"Small Language Models: Architectures, Techniques, Evaluation, Problems and Future Adaptation",2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_fa4a9cb66509,work_81483bc65be5,Falcon-H1R: Pushing the Reasoning Frontiers with a Hybrid Model for Efficient Test-Time Scaling,2026,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_d2bd3b69a0bf,work_6ac39800d9ab,Beyond the Tip of Efficiency: Uncovering the Submerged Threats of Jailbreak Attacks in Small Language Models,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_21aa91cf7906,work_aafd7dab4ed8,CARVQ : Corrective Adaptor with Group Residual Vector Quantization for LLM Embedding Compression,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_3ba4a56f9c77,work_5fbc7d162736,A Survey of Small Language Models,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_9e9f1303cdfd,work_25fb92b5861d,Optimizing Small Language Models for NL2SQL via Chain-of-Thought Fine-Tuning,2026,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_3bc863698b6e,work_0ba85caf20c5,Pruning Large Language Models with Semi-Structural Adaptive Sparse Training,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_32c3dd9afb83,work_cc009a5a2cd6,EfficientLLM: Scalable Pruning-Aware Pretraining for Architecture-Agnostic Edge Language Models,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_210d337ee141,work_5187fc574a7a,DiJiang: Efficient Large Language Models through Compact Kernelization,2024,architecture,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_a0f4c657949f,work_ac7c4c83522a,Small Language Models and Neuro-Symbolic AI in Zonal Architectures: The Rise of Small Language Models (SLMs) in Constrained Environments,2026,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_975fffc9efaa,work_321fed60f4ed,QA-LoRA: Quantization-Aware Low-Rank Adaptation of Large Language Models,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_ffd8ebe18fd0,work_6a81eeff1e06,In-context Autoencoder for Context Compression in a Large Language Model,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_1493ea39432f,work_2259384543a8,"Highlighting DeepSeek-R1: Architecture, Features and Future Implications",2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_57dd5eb3251b,work_253c1fde9390,PDP: Parameter-free Differentiable Pruning is All You Need,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_09c50f043484,work_eb15191b3084,MCNC: Manifold-Constrained Reparameterization for Neural Compression,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f63b5ac5cc2f,work_e2202d3c9c1b,SmoothQuant+: Accurate and Efficient 4-bit Post-Training WeightQuantization for LLM,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_1e8a6e05ecd9,work_8401e106bc93,Tiny-Critic RAG: Empowering Agentic Fallback with Parameter-Efficient Small Language Models,2026,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_0a80607c9221,work_41db232ce675,Quantization-Aware Distillation for NVFP4 Inference Accuracy Recovery,2026,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_056252f2063c,work_d5cbb151609f,Squat: Quant Small Language Models on the Edge,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_0cfd0058d8e5,work_0a3a977e2968,Compressing Large Language Models with Automated Sub-Network Search,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_64569aa8d301,work_c517ce9b2896,"Phi-3 Safety Post-Training: Aligning Language Models with a ""Break-Fix"" Cycle",2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_ce594074bc28,work_29ffe7672d2e,GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_edad57b191d6,work_4ba08dff3f2c,Efficient TinyML Architectures for On-Device Small Language Models: Privacy-Preserving Inference at the Edge,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_7b0e9ac20d3a,work_69daba17d762,Spectral Compact Training: Pre-Training Large Language Models via Permanent Truncated SVD and Stiefel QR Retraction,2026,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_3b7d8318099d,work_9fd624bf1c50,A Survey on Small Language Models,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_b6bd26700a19,work_3cab26cfe97f,"Token-Hungry, Yet Precise: DeepSeek R1 Highlights the Need for Multi-Step Reasoning Over Speed in MATH",2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_11afb7a02762,work_fe8d2f92aad7,MobileLLM-R1: Exploring the Limits of Sub-Billion Language Model Reasoners with Open Training Recipes,2025,training_method,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_fdd00a3001bf,work_a17ae331db3a,DIPL om A : Efficient Adaptation of Instructed LLM s to Low-Resource Languages via Post-Training Delta Merging,2025,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_216eef416bf1,work_225736073288,GOLD : Generalized Knowledge Distillation via Out-of-Distribution-Guided Language Data Generation,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_6a723b1c5765,work_f564f8a3788e,Unlocking Recursive Thinking of LLM s: Alignment via Refinement,2025,training_method,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_0cbdd001691d,work_c2a0a771bce6,MiniCPM: Unveiling the Potential of Small Language Models with Scalable Training Strategies,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_62c484c47795,work_040af1c9cafb,ORAL : Prompting Your Large-Scale L o RA s via Conditional Recurrent Diffusion,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f934268ecee0,work_f0de126bfa44,ELECTRA and GPT-4o: Cost-Effective Partners for Sentiment Analysis,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_67e7a1bb0aa9,work_caa7bb3ad716,Benchmarking Small Language Models and Small Reasoning Language Models on System Log Severity Classification,2026,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_4c68682d9ade,work_2abe958416fb,JiuZhang3.0: Efficiently Improving Mathematical Reasoning by Training Small Data Synthesis Models,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_872d61758cd1,work_a59b400a0697,Cost-effective Distillation of Large Language Models,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_2380fe791b6b,work_283829bf5567,JiuZhang3.0: Efficiently Improving Mathematical Reasoning by Training Small Data Synthesis Models,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_6fb9e4be85dc,work_233c7d4ed83f,R u CC o D : Towards Automated ICD Coding in R ussian,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_3f1daa9451cd,work_d836f0996a6c,Guaranteed Guess: A Language Modeling Approach for CISC -to- RISC Transpilation with Testing Guarantees,2025,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
